schema_version,simulator_version,scenario,seed,time_ns,component,event,flow_id,sequence,bytes,value
1,0.1.0,wr-digitalocean-like-west-origin-carousel-u70-j1-k8192-c2-s15,15,21327263956,carousel_sender,carousel_liveness_last_ack_progress,1,0,409,8970563230
1,0.1.0,wr-digitalocean-like-west-origin-carousel-u70-j1-k8192-c2-s15,15,21327263956,carousel_sender,carousel_liveness_last_ack_seen,1,0,409,21327263956
1,0.1.0,wr-digitalocean-like-west-origin-carousel-u70-j1-k8192-c2-s15,15,21327263956,wr_s0_source,block_ack_received,105001,0,36,409
1,0.1.0,wr-digitalocean-like-west-origin-carousel-u70-j1-k8192-c2-s15,15,21327263956,wr_s0_source,carousel_ack_join_noop,105001,0,409,409
1,0.1.0,wr-digitalocean-like-west-origin-carousel-u70-j1-k8192-c2-s15,15,21559700000,wr_s0_receiver1,block_ack_submitted,105001,0,36,409
1,0.1.0,wr-digitalocean-like-west-origin-carousel-u70-j1-k8192-c2-s15,15,21577300001,wr_s0_source,ack_probe_submitted,105000,0,32,28
1,0.1.0,wr-digitalocean-like-west-origin-carousel-u70-j1-k8192-c2-s15,15,21587332655,carousel_sender,carousel_liveness_last_ack_progress,1,0,409,8970563230
1,0.1.0,wr-digitalocean-like-west-origin-carousel-u70-j1-k8192-c2-s15,15,21587332655,carousel_sender,carousel_liveness_last_ack_seen,1,0,409,21587332655
1,0.1.0,wr-digitalocean-like-west-origin-carousel-u70-j1-k8192-c2-s15,15,21587332655,wr_s0_source,block_ack_received,105001,0,36,409
1,0.1.0,wr-digitalocean-like-west-origin-carousel-u70-j1-k8192-c2-s15,15,21587332655,wr_s0_source,carousel_ack_join_noop,105001,0,409,409
1,0.1.0,wr-digitalocean-like-west-origin-carousel-u70-j1-k8192-c2-s15,15,21611103585,wr_s0_receiver1,ack_probe_runtime_dispatch,0,0,32,0
1,0.1.0,wr-digitalocean-like-west-origin-carousel-u70-j1-k8192-c2-s15,15,21611103585,wr_s0_receiver1,block_ack_submitted,105001,0,36,409
1,0.1.0,wr-digitalocean-like-west-origin-carousel-u70-j1-k8192-c2-s15,15,21639996928,carousel_sender,carousel_liveness_last_ack_progress,1,0,409,8970563230
1,0.1.0,wr-digitalocean-like-west-origin-carousel-u70-j1-k8192-c2-s15,15,21639996928,carousel_sender,carousel_liveness_last_ack_seen,1,0,409,21639996928
1,0.1.0,wr-digitalocean-like-west-origin-carousel-u70-j1-k8192-c2-s15,15,21639996928,wr_s0_source,block_ack_received,105001,0,36,409
1,0.1.0,wr-digitalocean-like-west-origin-carousel-u70-j1-k8192-c2-s15,15,21639996928,wr_s0_source,carousel_ack_join_noop,105001,0,409,409
1,0.1.0,wr-digitalocean-like-west-origin-carousel-u70-j1-k8192-c2-s15,15,21859700000,wr_s0_receiver1,block_ack_submitted,105001,0,36,409
1,0.1.0,wr-digitalocean-like-west-origin-carousel-u70-j1-k8192-c2-s15,15,21887692995,carousel_sender,carousel_liveness_last_ack_progress,1,0,409,8970563230
1,0.1.0,wr-digitalocean-like-west-origin-carousel-u70-j1-k8192-c2-s15,15,21887692995,carousel_sender,carousel_liveness_last_ack_seen,1,0,409,21887692995
1,0.1.0,wr-digitalocean-like-west-origin-carousel-u70-j1-k8192-c2-s15,15,21887692995,wr_s0_source,block_ack_received,105001,0,36,409
1,0.1.0,wr-digitalocean-like-west-origin-carousel-u70-j1-k8192-c2-s15,15,21887692995,wr_s0_source,carousel_ack_join_noop,105001,0,409,409
1,0.1.0,wr-digitalocean-like-west-origin-carousel-u70-j1-k8192-c2-s15,15,22137700001,wr_s0_source,ack_probe_submitted,105000,0,32,28
1,0.1.0,wr-digitalocean-like-west-origin-carousel-u70-j1-k8192-c2-s15,15,22159700000,wr_s0_receiver1,block_ack_submitted,105001,0,36,409
1,0.1.0,wr-digitalocean-like-west-origin-carousel-u70-j1-k8192-c2-s15,15,22167114347,wr_s0_receiver1,ack_probe_runtime_dispatch,0,0,32,0
1,0.1.0,wr-digitalocean-like-west-origin-carousel-u70-j1-k8192-c2-s15,15,22167114347,wr_s0_receiver1,block_ack_submitted,105001,0,36,409
1,0.1.0,wr-digitalocean-like-west-origin-carousel-u70-j1-k8192-c2-s15,15,22187808676,carousel_sender,carousel_liveness_last_ack_progress,1,0,409,8970563230
1,0.1.0,wr-digitalocean-like-west-origin-carousel-u70-j1-k8192-c2-s15,15,22187808676,carousel_sender,carousel_liveness_last_ack_seen,1,0,409,22187808676
1,0.1.0,wr-digitalocean-like-west-origin-carousel-u70-j1-k8192-c2-s15,15,22187808676,wr_s0_source,block_ack_received,105001,0,36,409
1,0.1.0,wr-digitalocean-like-west-origin-carousel-u70-j1-k8192-c2-s15,15,22187808676,wr_s0_source,carousel_ack_join_noop,105001,0,409,409
1,0.1.0,wr-digitalocean-like-west-origin-carousel-u70-j1-k8192-c2-s15,15,22195900117,carousel_sender,carousel_liveness_last_ack_progress,1,0,409,8970563230
1,0.1.0,wr-digitalocean-like-west-origin-carousel-u70-j1-k8192-c2-s15,15,22195900117,carousel_sender,carousel_liveness_last_ack_seen,1,0,409,22195900117
1,0.1.0,wr-digitalocean-like-west-origin-carousel-u70-j1-k8192-c2-s15,15,22195900117,wr_s0_source,block_ack_received,105001,0,36,409
1,0.1.0,wr-digitalocean-like-west-origin-carousel-u70-j1-k8192-c2-s15,15,22195900117,wr_s0_source,carousel_ack_join_noop,105001,0,409,409
1,0.1.0,wr-digitalocean-like-west-origin-carousel-u70-j1-k8192-c2-s15,15,22446000001,wr_s0_source,ack_probe_submitted,105000,0,32,28
1,0.1.0,wr-digitalocean-like-west-origin-carousel-u70-j1-k8192-c2-s15,15,22459700000,wr_s0_receiver1,block_ack_submitted,105001,0,36,409
1,0.1.0,wr-digitalocean-like-west-origin-carousel-u70-j1-k8192-c2-s15,15,22477303488,wr_s0_receiver1,ack_probe_runtime_dispatch,0,0,32,0
1,0.1.0,wr-digitalocean-like-west-origin-carousel-u70-j1-k8192-c2-s15,15,22477303488,wr_s0_receiver1,block_ack_submitted,105001,0,36,409
1,0.1.0,wr-digitalocean-like-west-origin-carousel-u70-j1-k8192-c2-s15,15,22487585077,carousel_sender,carousel_liveness_last_ack_progress,1,0,409,8970563230
1,0.1.0,wr-digitalocean-like-west-origin-carousel-u70-j1-k8192-c2-s15,15,22487585077,carousel_sender,carousel_liveness_last_ack_seen,1,0,409,22487585077
1,0.1.0,wr-digitalocean-like-west-origin-carousel-u70-j1-k8192-c2-s15,15,22487585077,wr_s0_source,block_ack_received,105001,0,36,409
1,0.1.0,wr-digitalocean-like-west-origin-carousel-u70-j1-k8192-c2-s15,15,22487585077,wr_s0_source,carousel_ack_join_noop,105001,0,409,409
1,0.1.0,wr-digitalocean-like-west-origin-carousel-u70-j1-k8192-c2-s15,15,22506573515,carousel_sender,carousel_liveness_last_ack_progress,1,0,409,8970563230
1,0.1.0,wr-digitalocean-like-west-origin-carousel-u70-j1-k8192-c2-s15,15,22506573515,carousel_sender,carousel_liveness_last_ack_seen,1,0,409,22506573515
1,0.1.0,wr-digitalocean-like-west-origin-carousel-u70-j1-k8192-c2-s15,15,22506573515,wr_s0_source,block_ack_received,105001,0,36,409
1,0.1.0,wr-digitalocean-like-west-origin-carousel-u70-j1-k8192-c2-s15,15,22506573515,wr_s0_source,carousel_ack_join_noop,105001,0,409,409
1,0.1.0,wr-digitalocean-like-west-origin-carousel-u70-j1-k8192-c2-s15,15,22756600001,wr_s0_source,ack_probe_submitted,105000,0,32,28
1,0.1.0,wr-digitalocean-like-west-origin-carousel-u70-j1-k8192-c2-s15,15,22759700000,wr_s0_receiver1,block_ack_submitted,105001,0,36,409
1,0.1.0,wr-digitalocean-like-west-origin-carousel-u70-j1-k8192-c2-s15,15,22787159394,wr_s0_receiver1,ack_probe_runtime_dispatch,0,0,32,0
1,0.1.0,wr-digitalocean-like-west-origin-carousel-u70-j1-k8192-c2-s15,15,22787159394,wr_s0_receiver1,block_ack_submitted,105001,0,36,409
1,0.1.0,wr-digitalocean-like-west-origin-carousel-u70-j1-k8192-c2-s15,15,22787300741,carousel_sender,carousel_liveness_last_ack_progress,1,0,409,8970563230
1,0.1.0,wr-digitalocean-like-west-origin-carousel-u70-j1-k8192-c2-s15,15,22787300741,carousel_sender,carousel_liveness_last_ack_seen,1,0,409,22787300741
1,0.1.0,wr-digitalocean-like-west-origin-carousel-u70-j1-k8192-c2-s15,15,22787300741,wr_s0_source,block_ack_received,105001,0,36,409
1,0.1.0,wr-digitalocean-like-west-origin-carousel-u70-j1-k8192-c2-s15,15,22787300741,wr_s0_source,carousel_ack_join_noop,105001,0,409,409
1,0.1.0,wr-digitalocean-like-west-origin-carousel-u70-j1-k8192-c2-s15,15,22816750940,carousel_sender,carousel_liveness_last_ack_progress,1,0,409,8970563230
1,0.1.0,wr-digitalocean-like-west-origin-carousel-u70-j1-k8192-c2-s15,15,22816750940,carousel_sender,carousel_liveness_last_ack_seen,1,0,409,22816750940
1,0.1.0,wr-digitalocean-like-west-origin-carousel-u70-j1-k8192-c2-s15,15,22816750940,wr_s0_source,block_ack_received,105001,0,36,409
1,0.1.0,wr-digitalocean-like-west-origin-carousel-u70-j1-k8192-c2-s15,15,22816750940,wr_s0_source,carousel_ack_join_noop,105001,0,409,409
1,0.1.0,wr-digitalocean-like-west-origin-carousel-u70-j1-k8192-c2-s15,15,23059700000,wr_s0_receiver1,block_ack_submitted,105001,0,36,409
1,0.1.0,wr-digitalocean-like-west-origin-carousel-u70-j1-k8192-c2-s15,15,23066800001,wr_s0_source,ack_probe_submitted,105000,0,32,28
1,0.1.0,wr-digitalocean-like-west-origin-carousel-u70-j1-k8192-c2-s15,15,23087060083,carousel_sender,carousel_liveness_last_ack_progress,1,0,409,8970563230
1,0.1.0,wr-digitalocean-like-west-origin-carousel-u70-j1-k8192-c2-s15,15,23087060083,carousel_sender,carousel_liveness_last_ack_seen,1,0,409,23087060083
1,0.1.0,wr-digitalocean-like-west-origin-carousel-u70-j1-k8192-c2-s15,15,23087060083,wr_s0_source,block_ack_received,105001,0,36,409
1,0.1.0,wr-digitalocean-like-west-origin-carousel-u70-j1-k8192-c2-s15,15,23087060083,wr_s0_source,carousel_ack_join_noop,105001,0,409,409
1,0.1.0,wr-digitalocean-like-west-origin-carousel-u70-j1-k8192-c2-s15,15,23101799492,wr_s0_receiver1,ack_probe_runtime_dispatch,0,0,32,0
1,0.1.0,wr-digitalocean-like-west-origin-carousel-u70-j1-k8192-c2-s15,15,23101799492,wr_s0_receiver1,block_ack_submitted,105001,0,36,409
1,0.1.0,wr-digitalocean-like-west-origin-carousel-u70-j1-k8192-c2-s15,15,23137612106,carousel_sender,carousel_liveness_last_ack_progress,1,0,409,8970563230
1,0.1.0,wr-digitalocean-like-west-origin-carousel-u70-j1-k8192-c2-s15,15,23137612106,carousel_sender,carousel_liveness_last_ack_seen,1,0,409,23137612106
1,0.1.0,wr-digitalocean-like-west-origin-carousel-u70-j1-k8192-c2-s15,15,23137612106,wr_s0_source,block_ack_received,105001,0,36,409
1,0.1.0,wr-digitalocean-like-west-origin-carousel-u70-j1-k8192-c2-s15,15,23137612106,wr_s0_source,carousel_ack_join_noop,105001,0,409,409
1,0.1.0,wr-digitalocean-like-west-origin-carousel-u70-j1-k8192-c2-s15,15,23359700000,wr_s0_receiver1,block_ack_submitted,105001,0,36,409
1,0.1.0,wr-digitalocean-like-west-origin-carousel-u70-j1-k8192-c2-s15,15,23387700001,wr_s0_source,ack_probe_submitted,105000,0,32,28
1,0.1.0,wr-digitalocean-like-west-origin-carousel-u70-j1-k8192-c2-s15,15,23388649096,carousel_sender,carousel_liveness_last_ack_progress,1,0,409,8970563230
1,0.1.0,wr-digitalocean-like-west-origin-carousel-u70-j1-k8192-c2-s15,15,23388649096,carousel_sender,carousel_liveness_last_ack_seen,1,0,409,23388649096
1,0.1.0,wr-digitalocean-like-west-origin-carousel-u70-j1-k8192-c2-s15,15,23388649096,wr_s0_source,block_ack_received,105001,0,36,409
1,0.1.0,wr-digitalocean-like-west-origin-carousel-u70-j1-k8192-c2-s15,15,23388649096,wr_s0_source,carousel_ack_join_noop,105001,0,409,409
1,0.1.0,wr-digitalocean-like-west-origin-carousel-u70-j1-k8192-c2-s15,15,23418926641,wr_s0_receiver1,ack_probe_runtime_dispatch,0,0,32,0
1,0.1.0,wr-digitalocean-like-west-origin-carousel-u70-j1-k8192-c2-s15,15,23418926641,wr_s0_receiver1,block_ack_submitted,105001,0,36,409
1,0.1.0,wr-digitalocean-like-west-origin-carousel-u70-j1-k8192-c2-s15,15,23449432871,carousel_sender,carousel_liveness_last_ack_progress,1,0,409,8970563230
1,0.1.0,wr-digitalocean-like-west-origin-carousel-u70-j1-k8192-c2-s15,15,23449432871,carousel_sender,carousel_liveness_last_ack_seen,1,0,409,23449432871
1,0.1.0,wr-digitalocean-like-west-origin-carousel-u70-j1-k8192-c2-s15,15,23449432871,wr_s0_source,block_ack_received,105001,0,36,409
1,0.1.0,wr-digitalocean-like-west-origin-carousel-u70-j1-k8192-c2-s15,15,23449432871,wr_s0_source,carousel_ack_join_noop,105001,0,409,409
1,0.1.0,wr-digitalocean-like-west-origin-carousel-u70-j1-k8192-c2-s15,15,23659700000,wr_s0_receiver1,block_ack_submitted,105001,0,36,409
1,0.1.0,wr-digitalocean-like-west-origin-carousel-u70-j1-k8192-c2-s15,15,23687947474,carousel_sender,carousel_liveness_last_ack_progress,1,0,409,8970563230
1,0.1.0,wr-digitalocean-like-west-origin-carousel-u70-j1-k8192-c2-s15,15,23687947474,carousel_sender,carousel_liveness_last_ack_seen,1,0,409,23687947474
1,0.1.0,wr-digitalocean-like-west-origin-carousel-u70-j1-k8192-c2-s15,15,23687947474,wr_s0_source,block_ack_received,105001,0,36,409
1,0.1.0,wr-digitalocean-like-west-origin-carousel-u70-j1-k8192-c2-s15,15,23687947474,wr_s0_source,carousel_ack_join_noop,105001,0,409,409
1,0.1.0,wr-digitalocean-like-west-origin-carousel-u70-j1-k8192-c2-s15,15,23938000001,wr_s0_source,ack_probe_submitted,105000,0,32,28
1,0.1.0,wr-digitalocean-like-west-origin-carousel-u70-j1-k8192-c2-s15,15,23959700000,wr_s0_receiver1,block_ack_submitted,105001,0,36,409
1,0.1.0,wr-digitalocean-like-west-origin-carousel-u70-j1-k8192-c2-s15,15,23967738962,wr_s0_receiver1,ack_probe_runtime_dispatch,0,0,32,0
1,0.1.0,wr-digitalocean-like-west-origin-carousel-u70-j1-k8192-c2-s15,15,23967738962,wr_s0_receiver1,block_ack_submitted,105001,0,36,409
1,0.1.0,wr-digitalocean-like-west-origin-carousel-u70-j1-k8192-c2-s15,15,23970600001,carousel_sender,carousel_liveness_last_ack_progress,1,0,409,8970563230
1,0.1.0,wr-digitalocean-like-west-origin-carousel-u70-j1-k8192-c2-s15,15,23970600001,carousel_sender,carousel_liveness_last_ack_seen,1,0,409,23687947474
1,0.1.0,wr-digitalocean-like-west-origin-carousel-u70-j1-k8192-c2-s15,15,23970600001,carousel_sender,carousel_liveness_stall_abort,1,0,409,15000036771
