research_scope,source_dof,seeds,trees,rate_profile,loss,receivers,feedback_rtt_ticks,protocol,tree_index,emissions_sum,available_opportunities_sum,utilization
MODEL-LEVEL EVIDENCE - ideal DoF - NOT WAN measurement,8192,512,8,static-2to1,bec-0.5pct,1,64,pooled_rounds,2,468374,504337,0.928692521
MODEL-LEVEL EVIDENCE - ideal DoF - NOT WAN measurement,8192,512,8,static-2to1,bec-0.5pct,1,64,pooled_rounds,3,468313,504337,0.928571570
MODEL-LEVEL EVIDENCE - ideal DoF - NOT WAN measurement,8192,512,8,static-2to1,bec-0.5pct,1,64,pooled_rounds,4,468250,504337,0.928446654
MODEL-LEVEL EVIDENCE - ideal DoF - NOT WAN measurement,8192,512,8,static-2to1,bec-0.5pct,1,64,pooled_rounds,5,468191,504337,0.928329668
MODEL-LEVEL EVIDENCE - ideal DoF - NOT WAN measurement,8192,512,8,static-2to1,bec-0.5pct,1,64,pooled_rounds,6,468140,504337,0.928228546
MODEL-LEVEL EVIDENCE - ideal DoF - NOT WAN measurement,8192,512,8,static-2to1,bec-0.5pct,1,64,pooled_rounds,7,468094,504337,0.928137337
MODEL-LEVEL EVIDENCE - ideal DoF - NOT WAN measurement,8192,512,8,static-2to1,bec-0.5pct,1,64,pooled_carousel,0,969442,969442,1.000000000
MODEL-LEVEL EVIDENCE - ideal DoF - NOT WAN measurement,8192,512,8,static-2to1,bec-0.5pct,1,64,pooled_carousel,1,484487,484487,1.000000000
MODEL-LEVEL EVIDENCE - ideal DoF - NOT WAN measurement,8192,512,8,static-2to1,bec-0.5pct,1,64,pooled_carousel,2,484487,484487,1.000000000
MODEL-LEVEL EVIDENCE - ideal DoF - NOT WAN measurement,8192,512,8,static-2to1,bec-0.5pct,1,64,pooled_carousel,3,484487,484487,1.000000000
MODEL-LEVEL EVIDENCE - ideal DoF - NOT WAN measurement,8192,512,8,static-2to1,bec-0.5pct,1,64,pooled_carousel,4,484487,484487,1.000000000
MODEL-LEVEL EVIDENCE - ideal DoF - NOT WAN measurement,8192,512,8,static-2to1,bec-0.5pct,1,64,pooled_carousel,5,484487,484487,1.000000000
MODEL-LEVEL EVIDENCE - ideal DoF - NOT WAN measurement,8192,512,8,static-2to1,bec-0.5pct,1,64,pooled_carousel,6,484487,484487,1.000000000
MODEL-LEVEL EVIDENCE - ideal DoF - NOT WAN measurement,8192,512,8,static-2to1,bec-0.5pct,1,64,pooled_carousel,7,484487,484487,1.000000000
MODEL-LEVEL EVIDENCE - ideal DoF - NOT WAN measurement,8192,512,8,static-2to1,bec-0.5pct,1,512,equal_split_striping,0,526948,1631062,0.323070490
MODEL-LEVEL EVIDENCE - ideal DoF - NOT WAN measurement,8192,512,8,static-2to1,bec-0.5pct,1,512,equal_split_striping,1,526836,815275,0.646206495
MODEL-LEVEL EVIDENCE - ideal DoF - NOT WAN measurement,8192,512,8,static-2to1,bec-0.5pct,1,512,equal_split_striping,2,526939,815275,0.646332832
MODEL-LEVEL EVIDENCE - ideal DoF - NOT WAN measurement,8192,512,8,static-2to1,bec-0.5pct,1,512,equal_split_striping,3,526964,815275,0.646363497
MODEL-LEVEL EVIDENCE - ideal DoF - NOT WAN measurement,8192,512,8,static-2to1,bec-0.5pct,1,512,equal_split_striping,4,526925,815275,0.646315660
MODEL-LEVEL EVIDENCE - ideal DoF - NOT WAN measurement,8192,512,8,static-2to1,bec-0.5pct,1,512,equal_split_striping,5,527017,815275,0.646428506
MODEL-LEVEL EVIDENCE - ideal DoF - NOT WAN measurement,8192,512,8,static-2to1,bec-0.5pct,1,512,equal_split_striping,6,526921,815275,0.646310754
MODEL-LEVEL EVIDENCE - ideal DoF - NOT WAN measurement,8192,512,8,static-2to1,bec-0.5pct,1,512,equal_split_striping,7,526937,815275,0.646330379
MODEL-LEVEL EVIDENCE - ideal DoF - NOT WAN measurement,8192,512,8,static-2to1,bec-0.5pct,1,512,rate_proportional_striping,0,937094,1513685,0.619081249
MODEL-LEVEL EVIDENCE - ideal DoF - NOT WAN measurement,8192,512,8,static-2to1,bec-0.5pct,1,512,rate_proportional_striping,1,468669,756603,0.619438464
MODEL-LEVEL EVIDENCE - ideal DoF - NOT WAN measurement,8192,512,8,static-2to1,bec-0.5pct,1,512,rate_proportional_striping,2,468264,756603,0.618903176
MODEL-LEVEL EVIDENCE - ideal DoF - NOT WAN measurement,8192,512,8,static-2to1,bec-0.5pct,1,512,rate_proportional_striping,3,468282,756603,0.618926967
MODEL-LEVEL EVIDENCE - ideal DoF - NOT WAN measurement,8192,512,8,static-2to1,bec-0.5pct,1,512,rate_proportional_striping,4,468270,756603,0.618911107
MODEL-LEVEL EVIDENCE - ideal DoF - NOT WAN measurement,8192,512,8,static-2to1,bec-0.5pct,1,512,rate_proportional_striping,5,468367,756603,0.619039311
MODEL-LEVEL EVIDENCE - ideal DoF - NOT WAN measurement,8192,512,8,static-2to1,bec-0.5pct,1,512,rate_proportional_striping,6,468248,756603,0.618882029
MODEL-LEVEL EVIDENCE - ideal DoF - NOT WAN measurement,8192,512,8,static-2to1,bec-0.5pct,1,512,rate_proportional_striping,7,468272,756603,0.618913750
MODEL-LEVEL EVIDENCE - ideal DoF - NOT WAN measurement,8192,512,8,static-2to1,bec-0.5pct,1,512,per_stripe_fec,0,939923,939923,1.000000000
MODEL-LEVEL EVIDENCE - ideal DoF - NOT WAN measurement,8192,512,8,static-2to1,bec-0.5pct,1,512,per_stripe_fec,1,469935,469935,1.000000000
MODEL-LEVEL EVIDENCE - ideal DoF - NOT WAN measurement,8192,512,8,static-2to1,bec-0.5pct,1,512,per_stripe_fec,2,469851,469851,1.000000000
MODEL-LEVEL EVIDENCE - ideal DoF - NOT WAN measurement,8192,512,8,static-2to1,bec-0.5pct,1,512,per_stripe_fec,3,469801,469801,1.000000000
MODEL-LEVEL EVIDENCE - ideal DoF - NOT WAN measurement,8192,512,8,static-2to1,bec-0.5pct,1,512,per_stripe_fec,4,469733,469733,1.000000000
MODEL-LEVEL EVIDENCE - ideal DoF - NOT WAN measurement,8192,512,8,static-2to1,bec-0.5pct,1,512,per_stripe_fec,5,469677,469677,1.000000000
MODEL-LEVEL EVIDENCE - ideal DoF - NOT WAN measurement,8192,512,8,static-2to1,bec-0.5pct,1,512,per_stripe_fec,6,469601,469601,1.000000000
MODEL-LEVEL EVIDENCE - ideal DoF - NOT WAN measurement,8192,512,8,static-2to1,bec-0.5pct,1,512,per_stripe_fec,7,469542,469542,1.000000000
MODEL-LEVEL EVIDENCE - ideal DoF - NOT WAN measurement,8192,512,8,static-2to1,bec-0.5pct,1,512,pooled_rounds,0,937671,1515101,0.618883494
MODEL-LEVEL EVIDENCE - ideal DoF - NOT WAN measurement,8192,512,8,static-2to1,bec-0.5pct,1,512,pooled_rounds,1,468442,757329,0.618544912
MODEL-LEVEL EVIDENCE - ideal DoF - NOT WAN measurement,8192,512,8,static-2to1,bec-0.5pct,1,512,pooled_rounds,2,468375,757329,0.618456444
MODEL-LEVEL EVIDENCE - ideal DoF - NOT WAN measurement,8192,512,8,static-2to1,bec-0.5pct,1,512,pooled_rounds,3,468313,757329,0.618374577
MODEL-LEVEL EVIDENCE - ideal DoF - NOT WAN measurement,8192,512,8,static-2to1,bec-0.5pct,1,512,pooled_rounds,4,468250,757329,0.618291390
MODEL-LEVEL EVIDENCE - ideal DoF - NOT WAN measurement,8192,512,8,static-2to1,bec-0.5pct,1,512,pooled_rounds,5,468191,757329,0.618213484
MODEL-LEVEL EVIDENCE - ideal DoF - NOT WAN measurement,8192,512,8,static-2to1,bec-0.5pct,1,512,pooled_rounds,6,468140,757329,0.618146143
MODEL-LEVEL EVIDENCE - ideal DoF - NOT WAN measurement,8192,512,8,static-2to1,bec-0.5pct,1,512,pooled_rounds,7,468094,757329,0.618085403
MODEL-LEVEL EVIDENCE - ideal DoF - NOT WAN measurement,8192,512,8,static-2to1,bec-0.5pct,1,512,pooled_carousel,0,1198818,1198818,1.000000000
MODEL-LEVEL EVIDENCE - ideal DoF - NOT WAN measurement,8192,512,8,static-2to1,bec-0.5pct,1,512,pooled_carousel,1,599175,599175,1.000000000
MODEL-LEVEL EVIDENCE - ideal DoF - NOT WAN measurement,8192,512,8,static-2to1,bec-0.5pct,1,512,pooled_carousel,2,599175,599175,1.000000000
MODEL-LEVEL EVIDENCE - ideal DoF - NOT WAN measurement,8192,512,8,static-2to1,bec-0.5pct,1,512,pooled_carousel,3,599175,599175,1.000000000
MODEL-LEVEL EVIDENCE - ideal DoF - NOT WAN measurement,8192,512,8,static-2to1,bec-0.5pct,1,512,pooled_carousel,4,599175,599175,1.000000000
MODEL-LEVEL EVIDENCE - ideal DoF - NOT WAN measurement,8192,512,8,static-2to1,bec-0.5pct,1,512,pooled_carousel,5,599175,599175,1.000000000
MODEL-LEVEL EVIDENCE - ideal DoF - NOT WAN measurement,8192,512,8,static-2to1,bec-0.5pct,1,512,pooled_carousel,6,599175,599175,1.000000000
MODEL-LEVEL EVIDENCE - ideal DoF - NOT WAN measurement,8192,512,8,static-2to1,bec-0.5pct,1,512,pooled_carousel,7,599175,599175,1.000000000
MODEL-LEVEL EVIDENCE - ideal DoF - NOT WAN measurement,8192,512,8,static-2to1,bec-0.5pct,3,8,equal_split_striping,0,527934,1066448,0.495039608
MODEL-LEVEL EVIDENCE - ideal DoF - NOT WAN measurement,8192,512,8,static-2to1,bec-0.5pct,3,8,equal_split_striping,1,527846,532968,0.990389667
MODEL-LEVEL EVIDENCE - ideal DoF - NOT WAN measurement,8192,512,8,static-2to1,bec-0.5pct,3,8,equal_split_striping,2,527904,532968,0.990498491
MODEL-LEVEL EVIDENCE - ideal DoF - NOT WAN measurement,8192,512,8,static-2to1,bec-0.5pct,3,8,equal_split_striping,3,527861,532968,0.990417811
MODEL-LEVEL EVIDENCE - ideal DoF - NOT WAN measurement,8192,512,8,static-2to1,bec-0.5pct,3,8,equal_split_striping,4,527953,532968,0.990590429
MODEL-LEVEL EVIDENCE - ideal DoF - NOT WAN measurement,8192,512,8,static-2to1,bec-0.5pct,3,8,equal_split_striping,5,527961,532968,0.990605440
MODEL-LEVEL EVIDENCE - ideal DoF - NOT WAN measurement,8192,512,8,static-2to1,bec-0.5pct,3,8,equal_split_striping,6,527842,532968,0.990382162
MODEL-LEVEL EVIDENCE - ideal DoF - NOT WAN measurement,8192,512,8,static-2to1,bec-0.5pct,3,8,equal_split_striping,7,527944,532968,0.990573543
MODEL-LEVEL EVIDENCE - ideal DoF - NOT WAN measurement,8192,512,8,static-2to1,bec-0.5pct,3,8,rate_proportional_striping,0,938345,950023,0.987707666
MODEL-LEVEL EVIDENCE - ideal DoF - NOT WAN measurement,8192,512,8,static-2to1,bec-0.5pct,3,8,rate_proportional_striping,1,469647,474764,0.989222013
MODEL-LEVEL EVIDENCE - ideal DoF - NOT WAN measurement,8192,512,8,static-2to1,bec-0.5pct,3,8,rate_proportional_striping,2,469186,474764,0.988251005
MODEL-LEVEL EVIDENCE - ideal DoF - NOT WAN measurement,8192,512,8,static-2to1,bec-0.5pct,3,8,rate_proportional_striping,3,469160,474764,0.988196241
MODEL-LEVEL EVIDENCE - ideal DoF - NOT WAN measurement,8192,512,8,static-2to1,bec-0.5pct,3,8,rate_proportional_striping,4,469230,474764,0.988343682
MODEL-LEVEL EVIDENCE - ideal DoF - NOT WAN measurement,8192,512,8,static-2to1,bec-0.5pct,3,8,rate_proportional_striping,5,469286,474764,0.988461636
MODEL-LEVEL EVIDENCE - ideal DoF - NOT WAN measurement,8192,512,8,static-2to1,bec-0.5pct,3,8,rate_proportional_striping,6,469138,474764,0.988149902
MODEL-LEVEL EVIDENCE - ideal DoF - NOT WAN measurement,8192,512,8,static-2to1,bec-0.5pct,3,8,rate_proportional_striping,7,469224,474764,0.988331044
MODEL-LEVEL EVIDENCE - ideal DoF - NOT WAN measurement,8192,512,8,static-2to1,bec-0.5pct,3,8,per_stripe_fec,0,941348,941348,1.000000000
MODEL-LEVEL EVIDENCE - ideal DoF - NOT WAN measurement,8192,512,8,static-2to1,bec-0.5pct,3,8,per_stripe_fec,1,470660,470660,1.000000000
MODEL-LEVEL EVIDENCE - ideal DoF - NOT WAN measurement,8192,512,8,static-2to1,bec-0.5pct,3,8,per_stripe_fec,2,470581,470581,1.000000000
MODEL-LEVEL EVIDENCE - ideal DoF - NOT WAN measurement,8192,512,8,static-2to1,bec-0.5pct,3,8,per_stripe_fec,3,470532,470532,1.000000000
MODEL-LEVEL EVIDENCE - ideal DoF - NOT WAN measurement,8192,512,8,static-2to1,bec-0.5pct,3,8,per_stripe_fec,4,470475,470475,1.000000000
MODEL-LEVEL EVIDENCE - ideal DoF - NOT WAN measurement,8192,512,8,static-2to1,bec-0.5pct,3,8,per_stripe_fec,5,470422,470422,1.000000000
MODEL-LEVEL EVIDENCE - ideal DoF - NOT WAN measurement,8192,512,8,static-2to1,bec-0.5pct,3,8,per_stripe_fec,6,470335,470335,1.000000000
MODEL-LEVEL EVIDENCE - ideal DoF - NOT WAN measurement,8192,512,8,static-2to1,bec-0.5pct,3,8,per_stripe_fec,7,470267,470267,1.000000000
MODEL-LEVEL EVIDENCE - ideal DoF - NOT WAN measurement,8192,512,8,static-2to1,bec-0.5pct,3,8,pooled_rounds,0,938265,946294,0.991515322
MODEL-LEVEL EVIDENCE - ideal DoF - NOT WAN measurement,8192,512,8,static-2to1,bec-0.5pct,3,8,pooled_rounds,1,468733,472922,0.991142303
MODEL-LEVEL EVIDENCE - ideal DoF - NOT WAN measurement,8192,512,8,static-2to1,bec-0.5pct,3,8,pooled_rounds,2,468673,472922,0.991015432
MODEL-LEVEL EVIDENCE - ideal DoF - NOT WAN measurement,8192,512,8,static-2to1,bec-0.5pct,3,8,pooled_rounds,3,468622,472922,0.990907592
MODEL-LEVEL EVIDENCE - ideal DoF - NOT WAN measurement,8192,512,8,static-2to1,bec-0.5pct,3,8,pooled_rounds,4,468569,472922,0.990795522
MODEL-LEVEL EVIDENCE - ideal DoF - NOT WAN measurement,8192,512,8,static-2to1,bec-0.5pct,3,8,pooled_rounds,5,468506,472922,0.990662308
MODEL-LEVEL EVIDENCE - ideal DoF - NOT WAN measurement,8192,512,8,static-2to1,bec-0.5pct,3,8,pooled_rounds,6,468453,472922,0.990550239
MODEL-LEVEL EVIDENCE - ideal DoF - NOT WAN measurement,8192,512,8,static-2to1,bec-0.5pct,3,8,pooled_rounds,7,468392,472922,0.990421253
MODEL-LEVEL EVIDENCE - ideal DoF - NOT WAN measurement,8192,512,8,static-2to1,bec-0.5pct,3,8,pooled_carousel,0,941360,941360,1.000000000
MODEL-LEVEL EVIDENCE - ideal DoF - NOT WAN measurement,8192,512,8,static-2to1,bec-0.5pct,3,8,pooled_carousel,1,470453,470453,1.000000000
MODEL-LEVEL EVIDENCE - ideal DoF - NOT WAN measurement,8192,512,8,static-2to1,bec-0.5pct,3,8,pooled_carousel,2,470453,470453,1.000000000
MODEL-LEVEL EVIDENCE - ideal DoF - NOT WAN measurement,8192,512,8,static-2to1,bec-0.5pct,3,8,pooled_carousel,3,470453,470453,1.000000000
MODEL-LEVEL EVIDENCE - ideal DoF - NOT WAN measurement,8192,512,8,static-2to1,bec-0.5pct,3,8,pooled_carousel,4,470453,470453,1.000000000
MODEL-LEVEL EVIDENCE - ideal DoF - NOT WAN measurement,8192,512,8,static-2to1,bec-0.5pct,3,8,pooled_carousel,5,470453,470453,1.000000000
MODEL-LEVEL EVIDENCE - ideal DoF - NOT WAN measurement,8192,512,8,static-2to1,bec-0.5pct,3,8,pooled_carousel,6,470453,470453,1.000000000
MODEL-LEVEL EVIDENCE - ideal DoF - NOT WAN measurement,8192,512,8,static-2to1,bec-0.5pct,3,8,pooled_carousel,7,470453,470453,1.000000000
MODEL-LEVEL EVIDENCE - ideal DoF - NOT WAN measurement,8192,512,8,static-2to1,bec-0.5pct,3,64,equal_split_striping,0,527944,1130826,0.466865813
MODEL-LEVEL EVIDENCE - ideal DoF - NOT WAN measurement,8192,512,8,static-2to1,bec-0.5pct,3,64,equal_split_striping,1,527854,565157,0.933995332
MODEL-LEVEL EVIDENCE - ideal DoF - NOT WAN measurement,8192,512,8,static-2to1,bec-0.5pct,3,64,equal_split_striping,2,527905,565157,0.934085573
MODEL-LEVEL EVIDENCE - ideal DoF - NOT WAN measurement,8192,512,8,static-2to1,bec-0.5pct,3,64,equal_split_striping,3,527855,565157,0.933997102
MODEL-LEVEL EVIDENCE - ideal DoF - NOT WAN measurement,8192,512,8,static-2to1,bec-0.5pct,3,64,equal_split_striping,4,527940,565157,0.934147502
MODEL-LEVEL EVIDENCE - ideal DoF - NOT WAN measurement,8192,512,8,static-2to1,bec-0.5pct,3,64,equal_split_striping,5,527959,565157,0.934181121
MODEL-LEVEL EVIDENCE - ideal DoF - NOT WAN measurement,8192,512,8,static-2to1,bec-0.5pct,3,64,equal_split_striping,6,527829,565157,0.933951097
MODEL-LEVEL EVIDENCE - ideal DoF - NOT WAN measurement,8192,512,8,static-2to1,bec-0.5pct,3,64,equal_split_striping,7,527930,565157,0.934129808
MODEL-LEVEL EVIDENCE - ideal DoF - NOT WAN measurement,8192,512,8,static-2to1,bec-0.5pct,3,64,rate_proportional_striping,0,938358,1016738,0.922910327
MODEL-LEVEL EVIDENCE - ideal DoF - NOT WAN measurement,8192,512,8,static-2to1,bec-0.5pct,3,64,rate_proportional_striping,1,469638,508120,0.924265921
MODEL-LEVEL EVIDENCE - ideal DoF - NOT WAN measurement,8192,512,8,static-2to1,bec-0.5pct,3,64,rate_proportional_striping,2,469193,508120,0.923390144
MODEL-LEVEL EVIDENCE - ideal DoF - NOT WAN measurement,8192,512,8,static-2to1,bec-0.5pct,3,64,rate_proportional_striping,3,469158,508120,0.923321263
MODEL-LEVEL EVIDENCE - ideal DoF - NOT WAN measurement,8192,512,8,static-2to1,bec-0.5pct,3,64,rate_proportional_striping,4,469231,508120,0.923464930
MODEL-LEVEL EVIDENCE - ideal DoF - NOT WAN measurement,8192,512,8,static-2to1,bec-0.5pct,3,64,rate_proportional_striping,5,469277,508120,0.923555459
MODEL-LEVEL EVIDENCE - ideal DoF - NOT WAN measurement,8192,512,8,static-2to1,bec-0.5pct,3,64,rate_proportional_striping,6,469153,508120,0.923311422
MODEL-LEVEL EVIDENCE - ideal DoF - NOT WAN measurement,8192,512,8,static-2to1,bec-0.5pct,3,64,rate_proportional_striping,7,469231,508120,0.923464930
MODEL-LEVEL EVIDENCE - ideal DoF - NOT WAN measurement,8192,512,8,static-2to1,bec-0.5pct,3,64,per_stripe_fec,0,941348,941348,1.000000000
MODEL-LEVEL EVIDENCE - ideal DoF - NOT WAN measurement,8192,512,8,static-2to1,bec-0.5pct,3,64,per_stripe_fec,1,470660,470660,1.000000000
MODEL-LEVEL EVIDENCE - ideal DoF - NOT WAN measurement,8192,512,8,static-2to1,bec-0.5pct,3,64,per_stripe_fec,2,470581,470581,1.000000000
MODEL-LEVEL EVIDENCE - ideal DoF - NOT WAN measurement,8192,512,8,static-2to1,bec-0.5pct,3,64,per_stripe_fec,3,470532,470532,1.000000000
MODEL-LEVEL EVIDENCE - ideal DoF - NOT WAN measurement,8192,512,8,static-2to1,bec-0.5pct,3,64,per_stripe_fec,4,470475,470475,1.000000000
MODEL-LEVEL EVIDENCE - ideal DoF - NOT WAN measurement,8192,512,8,static-2to1,bec-0.5pct,3,64,per_stripe_fec,5,470422,470422,1.000000000
MODEL-LEVEL EVIDENCE - ideal DoF - NOT WAN measurement,8192,512,8,static-2to1,bec-0.5pct,3,64,per_stripe_fec,6,470335,470335,1.000000000
MODEL-LEVEL EVIDENCE - ideal DoF - NOT WAN measurement,8192,512,8,static-2to1,bec-0.5pct,3,64,per_stripe_fec,7,470267,470267,1.000000000
MODEL-LEVEL EVIDENCE - ideal DoF - NOT WAN measurement,8192,512,8,static-2to1,bec-0.5pct,3,64,pooled_rounds,0,938273,1010912,0.928145081
MODEL-LEVEL EVIDENCE - ideal DoF - NOT WAN measurement,8192,512,8,static-2to1,bec-0.5pct,3,64,pooled_rounds,1,468747,505230,0.927789324
MODEL-LEVEL EVIDENCE - ideal DoF - NOT WAN measurement,8192,512,8,static-2to1,bec-0.5pct,3,64,pooled_rounds,2,468677,505230,0.927650773
MODEL-LEVEL EVIDENCE - ideal DoF - NOT WAN measurement,8192,512,8,static-2to1,bec-0.5pct,3,64,pooled_rounds,3,468623,505230,0.927543891
MODEL-LEVEL EVIDENCE - ideal DoF - NOT WAN measurement,8192,512,8,static-2to1,bec-0.5pct,3,64,pooled_rounds,4,468569,505230,0.927437009
MODEL-LEVEL EVIDENCE - ideal DoF - NOT WAN measurement,8192,512,8,static-2to1,bec-0.5pct,3,64,pooled_rounds,5,468506,505230,0.927312313
MODEL-LEVEL EVIDENCE - ideal DoF - NOT WAN measurement,8192,512,8,static-2to1,bec-0.5pct,3,64,pooled_rounds,6,468453,505230,0.927207410
MODEL-LEVEL EVIDENCE - ideal DoF - NOT WAN measurement,8192,512,8,static-2to1,bec-0.5pct,3,64,pooled_rounds,7,468392,505230,0.927086673
MODEL-LEVEL EVIDENCE - ideal DoF - NOT WAN measurement,8192,512,8,static-2to1,bec-0.5pct,3,64,pooled_carousel,0,970032,970032,1.000000000
MODEL-LEVEL EVIDENCE - ideal DoF - NOT WAN measurement,8192,512,8,static-2to1,bec-0.5pct,3,64,pooled_carousel,1,484789,484789,1.000000000
MODEL-LEVEL EVIDENCE - ideal DoF - NOT WAN measurement,8192,512,8,static-2to1,bec-0.5pct,3,64,pooled_carousel,2,484789,484789,1.000000000
MODEL-LEVEL EVIDENCE - ideal DoF - NOT WAN measurement,8192,512,8,static-2to1,bec-0.5pct,3,64,pooled_carousel,3,484789,484789,1.000000000
MODEL-LEVEL EVIDENCE - ideal DoF - NOT WAN measurement,8192,512,8,static-2to1,bec-0.5pct,3,64,pooled_carousel,4,484789,484789,1.000000000
MODEL-LEVEL EVIDENCE - ideal DoF - NOT WAN measurement,8192,512,8,static-2to1,bec-0.5pct,3,64,pooled_carousel,5,484789,484789,1.000000000
MODEL-LEVEL EVIDENCE - ideal DoF - NOT WAN measurement,8192,512,8,static-2to1,bec-0.5pct,3,64,pooled_carousel,6,484789,484789,1.000000000
MODEL-LEVEL EVIDENCE - ideal DoF - NOT WAN measurement,8192,512,8,static-2to1,bec-0.5pct,3,64,pooled_carousel,7,484789,484789,1.000000000
MODEL-LEVEL EVIDENCE - ideal DoF - NOT WAN measurement,8192,512,8,static-2to1,bec-0.5pct,3,512,equal_split_striping,0,527947,1654602,0.319077941
MODEL-LEVEL EVIDENCE - ideal DoF - NOT WAN measurement,8192,512,8,static-2to1,bec-0.5pct,3,512,equal_split_striping,1,527855,827045,0.638242175
MODEL-LEVEL EVIDENCE - ideal DoF - NOT WAN measurement,8192,512,8,static-2to1,bec-0.5pct,3,512,equal_split_striping,2,527906,827045,0.638303841
MODEL-LEVEL EVIDENCE - ideal DoF - NOT WAN measurement,8192,512,8,static-2to1,bec-0.5pct,3,512,equal_split_striping,3,527859,827045,0.638247012
MODEL-LEVEL EVIDENCE - ideal DoF - NOT WAN measurement,8192,512,8,static-2to1,bec-0.5pct,3,512,equal_split_striping,4,527941,827045,0.638346160
MODEL-LEVEL EVIDENCE - ideal DoF - NOT WAN measurement,8192,512,8,static-2to1,bec-0.5pct,3,512,equal_split_striping,5,527959,827045,0.638367924
MODEL-LEVEL EVIDENCE - ideal DoF - NOT WAN measurement,8192,512,8,static-2to1,bec-0.5pct,3,512,equal_split_striping,6,527829,827045,0.638210738
MODEL-LEVEL EVIDENCE - ideal DoF - NOT WAN measurement,8192,512,8,static-2to1,bec-0.5pct,3,512,equal_split_striping,7,527933,827045,0.638336487
MODEL-LEVEL EVIDENCE - ideal DoF - NOT WAN measurement,8192,512,8,static-2to1,bec-0.5pct,3,512,rate_proportional_striping,0,938349,1542247,0.608429778
MODEL-LEVEL EVIDENCE - ideal DoF - NOT WAN measurement,8192,512,8,static-2to1,bec-0.5pct,3,512,rate_proportional_striping,1,469645,770874,0.609237048
MODEL-LEVEL EVIDENCE - ideal DoF - NOT WAN measurement,8192,512,8,static-2to1,bec-0.5pct,3,512,rate_proportional_striping,2,469183,770874,0.608637728
MODEL-LEVEL EVIDENCE - ideal DoF - NOT WAN measurement,8192,512,8,static-2to1,bec-0.5pct,3,512,rate_proportional_striping,3,469158,770874,0.608605297
MODEL-LEVEL EVIDENCE - ideal DoF - NOT WAN measurement,8192,512,8,static-2to1,bec-0.5pct,3,512,rate_proportional_striping,4,469224,770874,0.608690914
MODEL-LEVEL EVIDENCE - ideal DoF - NOT WAN measurement,8192,512,8,static-2to1,bec-0.5pct,3,512,rate_proportional_striping,5,469286,770874,0.608771343
MODEL-LEVEL EVIDENCE - ideal DoF - NOT WAN measurement,8192,512,8,static-2to1,bec-0.5pct,3,512,rate_proportional_striping,6,469144,770874,0.608587136
MODEL-LEVEL EVIDENCE - ideal DoF - NOT WAN measurement,8192,512,8,static-2to1,bec-0.5pct,3,512,rate_proportional_striping,7,469228,770874,0.608696103
