research_scope,source_dof,seeds,trees,rate_profile,loss,receivers,feedback_rtt_ticks,protocol,receiver_index,completion_ticks_sum,mean_completion_ticks,p95_completion_ticks
MODEL-LEVEL EVIDENCE - ideal DoF - NOT WAN measurement,8192,512,8,seeded-bounded-random-walk,ge-short-1.089pct,3,512,per_stripe_fec,2,1837699,3589.255859,4642
MODEL-LEVEL EVIDENCE - ideal DoF - NOT WAN measurement,8192,512,8,seeded-bounded-random-walk,ge-short-1.089pct,3,512,pooled_rounds,0,1306095,2550.966797,3102
MODEL-LEVEL EVIDENCE - ideal DoF - NOT WAN measurement,8192,512,8,seeded-bounded-random-walk,ge-short-1.089pct,3,512,pooled_rounds,1,1313485,2565.400391,3104
MODEL-LEVEL EVIDENCE - ideal DoF - NOT WAN measurement,8192,512,8,seeded-bounded-random-walk,ge-short-1.089pct,3,512,pooled_rounds,2,1312472,2563.421875,3100
MODEL-LEVEL EVIDENCE - ideal DoF - NOT WAN measurement,8192,512,8,seeded-bounded-random-walk,ge-short-1.089pct,3,512,pooled_carousel,0,1020781,1993.712891,2454
MODEL-LEVEL EVIDENCE - ideal DoF - NOT WAN measurement,8192,512,8,seeded-bounded-random-walk,ge-short-1.089pct,3,512,pooled_carousel,1,1020997,1994.134766,2452
MODEL-LEVEL EVIDENCE - ideal DoF - NOT WAN measurement,8192,512,8,seeded-bounded-random-walk,ge-short-1.089pct,3,512,pooled_carousel,2,1020958,1994.058594,2470
MODEL-LEVEL EVIDENCE - ideal DoF - NOT WAN measurement,8192,512,8,seeded-bounded-random-walk,ge-short-1.089pct,8,8,equal_split_striping,0,1879808,3671.500000,4732
MODEL-LEVEL EVIDENCE - ideal DoF - NOT WAN measurement,8192,512,8,seeded-bounded-random-walk,ge-short-1.089pct,8,8,equal_split_striping,1,1882877,3677.494141,4768
MODEL-LEVEL EVIDENCE - ideal DoF - NOT WAN measurement,8192,512,8,seeded-bounded-random-walk,ge-short-1.089pct,8,8,equal_split_striping,2,1880759,3673.357422,4760
MODEL-LEVEL EVIDENCE - ideal DoF - NOT WAN measurement,8192,512,8,seeded-bounded-random-walk,ge-short-1.089pct,8,8,equal_split_striping,3,1878240,3668.437500,4743
MODEL-LEVEL EVIDENCE - ideal DoF - NOT WAN measurement,8192,512,8,seeded-bounded-random-walk,ge-short-1.089pct,8,8,equal_split_striping,4,1880759,3673.357422,4736
MODEL-LEVEL EVIDENCE - ideal DoF - NOT WAN measurement,8192,512,8,seeded-bounded-random-walk,ge-short-1.089pct,8,8,equal_split_striping,5,1880335,3672.529297,4732
MODEL-LEVEL EVIDENCE - ideal DoF - NOT WAN measurement,8192,512,8,seeded-bounded-random-walk,ge-short-1.089pct,8,8,equal_split_striping,6,1882981,3677.697266,4738
MODEL-LEVEL EVIDENCE - ideal DoF - NOT WAN measurement,8192,512,8,seeded-bounded-random-walk,ge-short-1.089pct,8,8,equal_split_striping,7,1880342,3672.542969,4718
MODEL-LEVEL EVIDENCE - ideal DoF - NOT WAN measurement,8192,512,8,seeded-bounded-random-walk,ge-short-1.089pct,8,8,rate_proportional_striping,0,1879808,3671.500000,4732
MODEL-LEVEL EVIDENCE - ideal DoF - NOT WAN measurement,8192,512,8,seeded-bounded-random-walk,ge-short-1.089pct,8,8,rate_proportional_striping,1,1882877,3677.494141,4768
MODEL-LEVEL EVIDENCE - ideal DoF - NOT WAN measurement,8192,512,8,seeded-bounded-random-walk,ge-short-1.089pct,8,8,rate_proportional_striping,2,1880759,3673.357422,4760
MODEL-LEVEL EVIDENCE - ideal DoF - NOT WAN measurement,8192,512,8,seeded-bounded-random-walk,ge-short-1.089pct,8,8,rate_proportional_striping,3,1878240,3668.437500,4743
MODEL-LEVEL EVIDENCE - ideal DoF - NOT WAN measurement,8192,512,8,seeded-bounded-random-walk,ge-short-1.089pct,8,8,rate_proportional_striping,4,1880759,3673.357422,4736
MODEL-LEVEL EVIDENCE - ideal DoF - NOT WAN measurement,8192,512,8,seeded-bounded-random-walk,ge-short-1.089pct,8,8,rate_proportional_striping,5,1880335,3672.529297,4732
MODEL-LEVEL EVIDENCE - ideal DoF - NOT WAN measurement,8192,512,8,seeded-bounded-random-walk,ge-short-1.089pct,8,8,rate_proportional_striping,6,1882981,3677.697266,4738
MODEL-LEVEL EVIDENCE - ideal DoF - NOT WAN measurement,8192,512,8,seeded-bounded-random-walk,ge-short-1.089pct,8,8,rate_proportional_striping,7,1880342,3672.542969,4718
MODEL-LEVEL EVIDENCE - ideal DoF - NOT WAN measurement,8192,512,8,seeded-bounded-random-walk,ge-short-1.089pct,8,8,per_stripe_fec,0,1838623,3591.060547,4692
MODEL-LEVEL EVIDENCE - ideal DoF - NOT WAN measurement,8192,512,8,seeded-bounded-random-walk,ge-short-1.089pct,8,8,per_stripe_fec,1,1839147,3592.083984,4656
MODEL-LEVEL EVIDENCE - ideal DoF - NOT WAN measurement,8192,512,8,seeded-bounded-random-walk,ge-short-1.089pct,8,8,per_stripe_fec,2,1837699,3589.255859,4642
MODEL-LEVEL EVIDENCE - ideal DoF - NOT WAN measurement,8192,512,8,seeded-bounded-random-walk,ge-short-1.089pct,8,8,per_stripe_fec,3,1836360,3586.640625,4644
MODEL-LEVEL EVIDENCE - ideal DoF - NOT WAN measurement,8192,512,8,seeded-bounded-random-walk,ge-short-1.089pct,8,8,per_stripe_fec,4,1837275,3588.427734,4663
MODEL-LEVEL EVIDENCE - ideal DoF - NOT WAN measurement,8192,512,8,seeded-bounded-random-walk,ge-short-1.089pct,8,8,per_stripe_fec,5,1838748,3591.304688,4652
MODEL-LEVEL EVIDENCE - ideal DoF - NOT WAN measurement,8192,512,8,seeded-bounded-random-walk,ge-short-1.089pct,8,8,per_stripe_fec,6,1838060,3589.960938,4632
MODEL-LEVEL EVIDENCE - ideal DoF - NOT WAN measurement,8192,512,8,seeded-bounded-random-walk,ge-short-1.089pct,8,8,per_stripe_fec,7,1838176,3590.187500,4640
MODEL-LEVEL EVIDENCE - ideal DoF - NOT WAN measurement,8192,512,8,seeded-bounded-random-walk,ge-short-1.089pct,8,8,pooled_rounds,0,1024747,2001.458984,2464
MODEL-LEVEL EVIDENCE - ideal DoF - NOT WAN measurement,8192,512,8,seeded-bounded-random-walk,ge-short-1.089pct,8,8,pooled_rounds,1,1024857,2001.673828,2458
MODEL-LEVEL EVIDENCE - ideal DoF - NOT WAN measurement,8192,512,8,seeded-bounded-random-walk,ge-short-1.089pct,8,8,pooled_rounds,2,1024844,2001.648438,2476
MODEL-LEVEL EVIDENCE - ideal DoF - NOT WAN measurement,8192,512,8,seeded-bounded-random-walk,ge-short-1.089pct,8,8,pooled_rounds,3,1024664,2001.296875,2478
MODEL-LEVEL EVIDENCE - ideal DoF - NOT WAN measurement,8192,512,8,seeded-bounded-random-walk,ge-short-1.089pct,8,8,pooled_rounds,4,1024548,2001.070312,2459
MODEL-LEVEL EVIDENCE - ideal DoF - NOT WAN measurement,8192,512,8,seeded-bounded-random-walk,ge-short-1.089pct,8,8,pooled_rounds,5,1024552,2001.078125,2474
MODEL-LEVEL EVIDENCE - ideal DoF - NOT WAN measurement,8192,512,8,seeded-bounded-random-walk,ge-short-1.089pct,8,8,pooled_rounds,6,1024529,2001.033203,2464
MODEL-LEVEL EVIDENCE - ideal DoF - NOT WAN measurement,8192,512,8,seeded-bounded-random-walk,ge-short-1.089pct,8,8,pooled_rounds,7,1024439,2000.857422,2464
MODEL-LEVEL EVIDENCE - ideal DoF - NOT WAN measurement,8192,512,8,seeded-bounded-random-walk,ge-short-1.089pct,8,8,pooled_carousel,0,1020781,1993.712891,2454
MODEL-LEVEL EVIDENCE - ideal DoF - NOT WAN measurement,8192,512,8,seeded-bounded-random-walk,ge-short-1.089pct,8,8,pooled_carousel,1,1020997,1994.134766,2452
MODEL-LEVEL EVIDENCE - ideal DoF - NOT WAN measurement,8192,512,8,seeded-bounded-random-walk,ge-short-1.089pct,8,8,pooled_carousel,2,1020958,1994.058594,2470
MODEL-LEVEL EVIDENCE - ideal DoF - NOT WAN measurement,8192,512,8,seeded-bounded-random-walk,ge-short-1.089pct,8,8,pooled_carousel,3,1020705,1993.564453,2472
MODEL-LEVEL EVIDENCE - ideal DoF - NOT WAN measurement,8192,512,8,seeded-bounded-random-walk,ge-short-1.089pct,8,8,pooled_carousel,4,1020644,1993.445312,2452
MODEL-LEVEL EVIDENCE - ideal DoF - NOT WAN measurement,8192,512,8,seeded-bounded-random-walk,ge-short-1.089pct,8,8,pooled_carousel,5,1020745,1993.642578,2468
MODEL-LEVEL EVIDENCE - ideal DoF - NOT WAN measurement,8192,512,8,seeded-bounded-random-walk,ge-short-1.089pct,8,8,pooled_carousel,6,1020701,1993.556641,2458
MODEL-LEVEL EVIDENCE - ideal DoF - NOT WAN measurement,8192,512,8,seeded-bounded-random-walk,ge-short-1.089pct,8,8,pooled_carousel,7,1020595,1993.349609,2458
MODEL-LEVEL EVIDENCE - ideal DoF - NOT WAN measurement,8192,512,8,seeded-bounded-random-walk,ge-short-1.089pct,8,64,equal_split_striping,0,1911899,3734.177734,4832
MODEL-LEVEL EVIDENCE - ideal DoF - NOT WAN measurement,8192,512,8,seeded-bounded-random-walk,ge-short-1.089pct,8,64,equal_split_striping,1,1914586,3739.425781,4832
MODEL-LEVEL EVIDENCE - ideal DoF - NOT WAN measurement,8192,512,8,seeded-bounded-random-walk,ge-short-1.089pct,8,64,equal_split_striping,2,1910797,3732.025391,4796
MODEL-LEVEL EVIDENCE - ideal DoF - NOT WAN measurement,8192,512,8,seeded-bounded-random-walk,ge-short-1.089pct,8,64,equal_split_striping,3,1911200,3732.812500,4812
MODEL-LEVEL EVIDENCE - ideal DoF - NOT WAN measurement,8192,512,8,seeded-bounded-random-walk,ge-short-1.089pct,8,64,equal_split_striping,4,1914859,3739.958984,4816
MODEL-LEVEL EVIDENCE - ideal DoF - NOT WAN measurement,8192,512,8,seeded-bounded-random-walk,ge-short-1.089pct,8,64,equal_split_striping,5,1910814,3732.058594,4806
MODEL-LEVEL EVIDENCE - ideal DoF - NOT WAN measurement,8192,512,8,seeded-bounded-random-walk,ge-short-1.089pct,8,64,equal_split_striping,6,1913290,3736.894531,4816
MODEL-LEVEL EVIDENCE - ideal DoF - NOT WAN measurement,8192,512,8,seeded-bounded-random-walk,ge-short-1.089pct,8,64,equal_split_striping,7,1911702,3733.792969,4800
MODEL-LEVEL EVIDENCE - ideal DoF - NOT WAN measurement,8192,512,8,seeded-bounded-random-walk,ge-short-1.089pct,8,64,rate_proportional_striping,0,1911899,3734.177734,4832
MODEL-LEVEL EVIDENCE - ideal DoF - NOT WAN measurement,8192,512,8,seeded-bounded-random-walk,ge-short-1.089pct,8,64,rate_proportional_striping,1,1914586,3739.425781,4832
MODEL-LEVEL EVIDENCE - ideal DoF - NOT WAN measurement,8192,512,8,seeded-bounded-random-walk,ge-short-1.089pct,8,64,rate_proportional_striping,2,1910797,3732.025391,4796
MODEL-LEVEL EVIDENCE - ideal DoF - NOT WAN measurement,8192,512,8,seeded-bounded-random-walk,ge-short-1.089pct,8,64,rate_proportional_striping,3,1911200,3732.812500,4812
MODEL-LEVEL EVIDENCE - ideal DoF - NOT WAN measurement,8192,512,8,seeded-bounded-random-walk,ge-short-1.089pct,8,64,rate_proportional_striping,4,1914859,3739.958984,4816
MODEL-LEVEL EVIDENCE - ideal DoF - NOT WAN measurement,8192,512,8,seeded-bounded-random-walk,ge-short-1.089pct,8,64,rate_proportional_striping,5,1910814,3732.058594,4806
MODEL-LEVEL EVIDENCE - ideal DoF - NOT WAN measurement,8192,512,8,seeded-bounded-random-walk,ge-short-1.089pct,8,64,rate_proportional_striping,6,1913290,3736.894531,4816
MODEL-LEVEL EVIDENCE - ideal DoF - NOT WAN measurement,8192,512,8,seeded-bounded-random-walk,ge-short-1.089pct,8,64,rate_proportional_striping,7,1911702,3733.792969,4800
MODEL-LEVEL EVIDENCE - ideal DoF - NOT WAN measurement,8192,512,8,seeded-bounded-random-walk,ge-short-1.089pct,8,64,per_stripe_fec,0,1838623,3591.060547,4692
MODEL-LEVEL EVIDENCE - ideal DoF - NOT WAN measurement,8192,512,8,seeded-bounded-random-walk,ge-short-1.089pct,8,64,per_stripe_fec,1,1839147,3592.083984,4656
MODEL-LEVEL EVIDENCE - ideal DoF - NOT WAN measurement,8192,512,8,seeded-bounded-random-walk,ge-short-1.089pct,8,64,per_stripe_fec,2,1837699,3589.255859,4642
MODEL-LEVEL EVIDENCE - ideal DoF - NOT WAN measurement,8192,512,8,seeded-bounded-random-walk,ge-short-1.089pct,8,64,per_stripe_fec,3,1836360,3586.640625,4644
MODEL-LEVEL EVIDENCE - ideal DoF - NOT WAN measurement,8192,512,8,seeded-bounded-random-walk,ge-short-1.089pct,8,64,per_stripe_fec,4,1837275,3588.427734,4663
MODEL-LEVEL EVIDENCE - ideal DoF - NOT WAN measurement,8192,512,8,seeded-bounded-random-walk,ge-short-1.089pct,8,64,per_stripe_fec,5,1838748,3591.304688,4652
MODEL-LEVEL EVIDENCE - ideal DoF - NOT WAN measurement,8192,512,8,seeded-bounded-random-walk,ge-short-1.089pct,8,64,per_stripe_fec,6,1838060,3589.960938,4632
MODEL-LEVEL EVIDENCE - ideal DoF - NOT WAN measurement,8192,512,8,seeded-bounded-random-walk,ge-short-1.089pct,8,64,per_stripe_fec,7,1838176,3590.187500,4640
MODEL-LEVEL EVIDENCE - ideal DoF - NOT WAN measurement,8192,512,8,seeded-bounded-random-walk,ge-short-1.089pct,8,64,pooled_rounds,0,1054633,2059.830078,2528
MODEL-LEVEL EVIDENCE - ideal DoF - NOT WAN measurement,8192,512,8,seeded-bounded-random-walk,ge-short-1.089pct,8,64,pooled_rounds,1,1055013,2060.572266,2538
MODEL-LEVEL EVIDENCE - ideal DoF - NOT WAN measurement,8192,512,8,seeded-bounded-random-walk,ge-short-1.089pct,8,64,pooled_rounds,2,1054527,2059.623047,2525
MODEL-LEVEL EVIDENCE - ideal DoF - NOT WAN measurement,8192,512,8,seeded-bounded-random-walk,ge-short-1.089pct,8,64,pooled_rounds,3,1054979,2060.505859,2556
MODEL-LEVEL EVIDENCE - ideal DoF - NOT WAN measurement,8192,512,8,seeded-bounded-random-walk,ge-short-1.089pct,8,64,pooled_rounds,4,1054579,2059.724609,2514
MODEL-LEVEL EVIDENCE - ideal DoF - NOT WAN measurement,8192,512,8,seeded-bounded-random-walk,ge-short-1.089pct,8,64,pooled_rounds,5,1054544,2059.656250,2535
MODEL-LEVEL EVIDENCE - ideal DoF - NOT WAN measurement,8192,512,8,seeded-bounded-random-walk,ge-short-1.089pct,8,64,pooled_rounds,6,1054990,2060.527344,2532
MODEL-LEVEL EVIDENCE - ideal DoF - NOT WAN measurement,8192,512,8,seeded-bounded-random-walk,ge-short-1.089pct,8,64,pooled_rounds,7,1054689,2059.939453,2533
MODEL-LEVEL EVIDENCE - ideal DoF - NOT WAN measurement,8192,512,8,seeded-bounded-random-walk,ge-short-1.089pct,8,64,pooled_carousel,0,1020781,1993.712891,2454
MODEL-LEVEL EVIDENCE - ideal DoF - NOT WAN measurement,8192,512,8,seeded-bounded-random-walk,ge-short-1.089pct,8,64,pooled_carousel,1,1020997,1994.134766,2452
MODEL-LEVEL EVIDENCE - ideal DoF - NOT WAN measurement,8192,512,8,seeded-bounded-random-walk,ge-short-1.089pct,8,64,pooled_carousel,2,1020958,1994.058594,2470
MODEL-LEVEL EVIDENCE - ideal DoF - NOT WAN measurement,8192,512,8,seeded-bounded-random-walk,ge-short-1.089pct,8,64,pooled_carousel,3,1020705,1993.564453,2472
MODEL-LEVEL EVIDENCE - ideal DoF - NOT WAN measurement,8192,512,8,seeded-bounded-random-walk,ge-short-1.089pct,8,64,pooled_carousel,4,1020644,1993.445312,2452
MODEL-LEVEL EVIDENCE - ideal DoF - NOT WAN measurement,8192,512,8,seeded-bounded-random-walk,ge-short-1.089pct,8,64,pooled_carousel,5,1020745,1993.642578,2468
MODEL-LEVEL EVIDENCE - ideal DoF - NOT WAN measurement,8192,512,8,seeded-bounded-random-walk,ge-short-1.089pct,8,64,pooled_carousel,6,1020701,1993.556641,2458
MODEL-LEVEL EVIDENCE - ideal DoF - NOT WAN measurement,8192,512,8,seeded-bounded-random-walk,ge-short-1.089pct,8,64,pooled_carousel,7,1020595,1993.349609,2458
MODEL-LEVEL EVIDENCE - ideal DoF - NOT WAN measurement,8192,512,8,seeded-bounded-random-walk,ge-short-1.089pct,8,512,equal_split_striping,0,2161866,4222.394531,5387
MODEL-LEVEL EVIDENCE - ideal DoF - NOT WAN measurement,8192,512,8,seeded-bounded-random-walk,ge-short-1.089pct,8,512,equal_split_striping,1,2166186,4230.832031,5403
MODEL-LEVEL EVIDENCE - ideal DoF - NOT WAN measurement,8192,512,8,seeded-bounded-random-walk,ge-short-1.089pct,8,512,equal_split_striping,2,2165824,4230.125000,5352
MODEL-LEVEL EVIDENCE - ideal DoF - NOT WAN measurement,8192,512,8,seeded-bounded-random-walk,ge-short-1.089pct,8,512,equal_split_striping,3,2166519,4231.482422,5488
MODEL-LEVEL EVIDENCE - ideal DoF - NOT WAN measurement,8192,512,8,seeded-bounded-random-walk,ge-short-1.089pct,8,512,equal_split_striping,4,2163599,4225.779297,5320
MODEL-LEVEL EVIDENCE - ideal DoF - NOT WAN measurement,8192,512,8,seeded-bounded-random-walk,ge-short-1.089pct,8,512,equal_split_striping,5,2169821,4237.931641,5423
MODEL-LEVEL EVIDENCE - ideal DoF - NOT WAN measurement,8192,512,8,seeded-bounded-random-walk,ge-short-1.089pct,8,512,equal_split_striping,6,2165008,4228.531250,5384
MODEL-LEVEL EVIDENCE - ideal DoF - NOT WAN measurement,8192,512,8,seeded-bounded-random-walk,ge-short-1.089pct,8,512,equal_split_striping,7,2172863,4243.873047,5466
MODEL-LEVEL EVIDENCE - ideal DoF - NOT WAN measurement,8192,512,8,seeded-bounded-random-walk,ge-short-1.089pct,8,512,rate_proportional_striping,0,2161866,4222.394531,5387
MODEL-LEVEL EVIDENCE - ideal DoF - NOT WAN measurement,8192,512,8,seeded-bounded-random-walk,ge-short-1.089pct,8,512,rate_proportional_striping,1,2166186,4230.832031,5403
MODEL-LEVEL EVIDENCE - ideal DoF - NOT WAN measurement,8192,512,8,seeded-bounded-random-walk,ge-short-1.089pct,8,512,rate_proportional_striping,2,2165824,4230.125000,5352
MODEL-LEVEL EVIDENCE - ideal DoF - NOT WAN measurement,8192,512,8,seeded-bounded-random-walk,ge-short-1.089pct,8,512,rate_proportional_striping,3,2166519,4231.482422,5488
MODEL-LEVEL EVIDENCE - ideal DoF - NOT WAN measurement,8192,512,8,seeded-bounded-random-walk,ge-short-1.089pct,8,512,rate_proportional_striping,4,2163599,4225.779297,5320
MODEL-LEVEL EVIDENCE - ideal DoF - NOT WAN measurement,8192,512,8,seeded-bounded-random-walk,ge-short-1.089pct,8,512,rate_proportional_striping,5,2169821,4237.931641,5423
MODEL-LEVEL EVIDENCE - ideal DoF - NOT WAN measurement,8192,512,8,seeded-bounded-random-walk,ge-short-1.089pct,8,512,rate_proportional_striping,6,2165008,4228.531250,5384
MODEL-LEVEL EVIDENCE - ideal DoF - NOT WAN measurement,8192,512,8,seeded-bounded-random-walk,ge-short-1.089pct,8,512,rate_proportional_striping,7,2172863,4243.873047,5466
MODEL-LEVEL EVIDENCE - ideal DoF - NOT WAN measurement,8192,512,8,seeded-bounded-random-walk,ge-short-1.089pct,8,512,per_stripe_fec,0,1838623,3591.060547,4692
MODEL-LEVEL EVIDENCE - ideal DoF - NOT WAN measurement,8192,512,8,seeded-bounded-random-walk,ge-short-1.089pct,8,512,per_stripe_fec,1,1839147,3592.083984,4656
MODEL-LEVEL EVIDENCE - ideal DoF - NOT WAN measurement,8192,512,8,seeded-bounded-random-walk,ge-short-1.089pct,8,512,per_stripe_fec,2,1837699,3589.255859,4642
MODEL-LEVEL EVIDENCE - ideal DoF - NOT WAN measurement,8192,512,8,seeded-bounded-random-walk,ge-short-1.089pct,8,512,per_stripe_fec,3,1836360,3586.640625,4644
MODEL-LEVEL EVIDENCE - ideal DoF - NOT WAN measurement,8192,512,8,seeded-bounded-random-walk,ge-short-1.089pct,8,512,per_stripe_fec,4,1837275,3588.427734,4663
MODEL-LEVEL EVIDENCE - ideal DoF - NOT WAN measurement,8192,512,8,seeded-bounded-random-walk,ge-short-1.089pct,8,512,per_stripe_fec,5,1838748,3591.304688,4652
MODEL-LEVEL EVIDENCE - ideal DoF - NOT WAN measurement,8192,512,8,seeded-bounded-random-walk,ge-short-1.089pct,8,512,per_stripe_fec,6,1838060,3589.960938,4632
MODEL-LEVEL EVIDENCE - ideal DoF - NOT WAN measurement,8192,512,8,seeded-bounded-random-walk,ge-short-1.089pct,8,512,per_stripe_fec,7,1838176,3590.187500,4640
MODEL-LEVEL EVIDENCE - ideal DoF - NOT WAN measurement,8192,512,8,seeded-bounded-random-walk,ge-short-1.089pct,8,512,pooled_rounds,0,1294853,2529.009766,3024
MODEL-LEVEL EVIDENCE - ideal DoF - NOT WAN measurement,8192,512,8,seeded-bounded-random-walk,ge-short-1.089pct,8,512,pooled_rounds,1,1295586,2530.441406,3038
MODEL-LEVEL EVIDENCE - ideal DoF - NOT WAN measurement,8192,512,8,seeded-bounded-random-walk,ge-short-1.089pct,8,512,pooled_rounds,2,1298663,2536.451172,3051
MODEL-LEVEL EVIDENCE - ideal DoF - NOT WAN measurement,8192,512,8,seeded-bounded-random-walk,ge-short-1.089pct,8,512,pooled_rounds,3,1295353,2529.986328,3038
MODEL-LEVEL EVIDENCE - ideal DoF - NOT WAN measurement,8192,512,8,seeded-bounded-random-walk,ge-short-1.089pct,8,512,pooled_rounds,4,1297348,2533.882812,3044
MODEL-LEVEL EVIDENCE - ideal DoF - NOT WAN measurement,8192,512,8,seeded-bounded-random-walk,ge-short-1.089pct,8,512,pooled_rounds,5,1295886,2531.027344,3050
MODEL-LEVEL EVIDENCE - ideal DoF - NOT WAN measurement,8192,512,8,seeded-bounded-random-walk,ge-short-1.089pct,8,512,pooled_rounds,6,1291107,2521.693359,3022
MODEL-LEVEL EVIDENCE - ideal DoF - NOT WAN measurement,8192,512,8,seeded-bounded-random-walk,ge-short-1.089pct,8,512,pooled_rounds,7,1294218,2527.769531,3040
MODEL-LEVEL EVIDENCE - ideal DoF - NOT WAN measurement,8192,512,8,seeded-bounded-random-walk,ge-short-1.089pct,8,512,pooled_carousel,0,1020781,1993.712891,2454
MODEL-LEVEL EVIDENCE - ideal DoF - NOT WAN measurement,8192,512,8,seeded-bounded-random-walk,ge-short-1.089pct,8,512,pooled_carousel,1,1020997,1994.134766,2452
MODEL-LEVEL EVIDENCE - ideal DoF - NOT WAN measurement,8192,512,8,seeded-bounded-random-walk,ge-short-1.089pct,8,512,pooled_carousel,2,1020958,1994.058594,2470
MODEL-LEVEL EVIDENCE - ideal DoF - NOT WAN measurement,8192,512,8,seeded-bounded-random-walk,ge-short-1.089pct,8,512,pooled_carousel,3,1020705,1993.564453,2472
MODEL-LEVEL EVIDENCE - ideal DoF - NOT WAN measurement,8192,512,8,seeded-bounded-random-walk,ge-short-1.089pct,8,512,pooled_carousel,4,1020644,1993.445312,2452
MODEL-LEVEL EVIDENCE - ideal DoF - NOT WAN measurement,8192,512,8,seeded-bounded-random-walk,ge-short-1.089pct,8,512,pooled_carousel,5,1020745,1993.642578,2468
MODEL-LEVEL EVIDENCE - ideal DoF - NOT WAN measurement,8192,512,8,seeded-bounded-random-walk,ge-short-1.089pct,8,512,pooled_carousel,6,1020701,1993.556641,2458
MODEL-LEVEL EVIDENCE - ideal DoF - NOT WAN measurement,8192,512,8,seeded-bounded-random-walk,ge-short-1.089pct,8,512,pooled_carousel,7,1020595,1993.349609,2458
MODEL-LEVEL EVIDENCE - ideal DoF - NOT WAN measurement,8192,512,8,seeded-bounded-random-walk,ge-long-1.089pct,1,8,equal_split_striping,0,1929682,3768.910156,5024
MODEL-LEVEL EVIDENCE - ideal DoF - NOT WAN measurement,8192,512,8,seeded-bounded-random-walk,ge-long-1.089pct,1,8,rate_proportional_striping,0,1929682,3768.910156,5024
MODEL-LEVEL EVIDENCE - ideal DoF - NOT WAN measurement,8192,512,8,seeded-bounded-random-walk,ge-long-1.089pct,1,8,per_stripe_fec,0,1857518,3627.964844,4816
MODEL-LEVEL EVIDENCE - ideal DoF - NOT WAN measurement,8192,512,8,seeded-bounded-random-walk,ge-long-1.089pct,1,8,pooled_rounds,0,1026051,2004.005859,2443
MODEL-LEVEL EVIDENCE - ideal DoF - NOT WAN measurement,8192,512,8,seeded-bounded-random-walk,ge-long-1.089pct,1,8,pooled_carousel,0,1021462,1995.042969,2436
MODEL-LEVEL EVIDENCE - ideal DoF - NOT WAN measurement,8192,512,8,seeded-bounded-random-walk,ge-long-1.089pct,1,64,equal_split_striping,0,1960886,3829.855469,5120
