schema_version,simulator_version,evidence_class,profile,placement,utilization_percent,jitter,source_symbols,seed,arm,execution_variant,barrier_completion_ns,sender_completion_ns,modeled_egress_nano_usd,foreground_egress_wire_bytes,total_emissions,application_drops,link_drops,maximum_mailbox_high_water
1,0.1.0,model-level realistic-envelope evidence; not a WAN measurement,digitalocean-like,west-origin,70,true,8192,1,pooled-FEC carousel on wansim transport,carousel,1709345380,1768708729,1565048,181570098,103796,0,77,35619
1,0.1.0,model-level realistic-envelope evidence; not a WAN measurement,digitalocean-like,west-origin,70,true,8192,1,per-stripe FEC on wansim transport,per-stripe-fec,1739186496,1790497041,1564938,181559050,102772,0,77,35618
1,0.1.0,model-level realistic-envelope evidence; not a WAN measurement,digitalocean-like,west-origin,70,true,8192,1,best-single tree on wansim transport,best-single-tree1,1852401704,1906879541,1468378,146837939,77822,0,0,26672
1,0.1.0,model-level realistic-envelope evidence; not a WAN measurement,digitalocean-like,west-origin,70,true,8192,2,Cloudcast POLICY on wansim transport,Cloudcast POLICY on wansim transport,1870007240,1923174356,155329,25887804,8192,0,0,10705
1,0.1.0,model-level realistic-envelope evidence; not a WAN measurement,digitalocean-like,west-origin,70,true,8192,2,pooled-FEC carousel on wansim transport,carousel,1714216430,1775757585,1879317,234489940,132918,0,982,43861
1,0.1.0,model-level realistic-envelope evidence; not a WAN measurement,digitalocean-like,west-origin,70,true,8192,2,per-stripe FEC on wansim transport,per-stripe-fec,1741560430,1795116977,1879207,234478936,132919,0,985,43874
1,0.1.0,model-level realistic-envelope evidence; not a WAN measurement,digitalocean-like,west-origin,70,true,8192,2,best-single tree on wansim transport,best-single-tree1,1856008345,1909177017,1455246,145524763,77822,0,0,26902
1,0.1.0,model-level realistic-envelope evidence; not a WAN measurement,digitalocean-like,west-origin,70,true,8192,3,Cloudcast POLICY on wansim transport,Cloudcast POLICY on wansim transport,1858226581,1910259797,155329,25887804,8192,0,0,10288
1,0.1.0,model-level realistic-envelope evidence; not a WAN measurement,digitalocean-like,west-origin,70,true,8192,3,pooled-FEC carousel on wansim transport,carousel,1704592497,1765404204,1158383,145028384,65886,0,1769,36507
1,0.1.0,model-level realistic-envelope evidence; not a WAN measurement,digitalocean-like,west-origin,70,true,8192,3,per-stripe FEC on wansim transport,per-stripe-fec,1732483866,1785291658,1158263,145015848,65886,0,1768,36500
1,0.1.0,model-level realistic-envelope evidence; not a WAN measurement,digitalocean-like,west-origin,70,true,8192,3,best-single tree on wansim transport,best-single-tree1,1847916139,1900109995,1466168,146616938,77822,0,0,27021
1,0.1.0,model-level realistic-envelope evidence; not a WAN measurement,digitalocean-like,west-origin,70,true,8192,4,Cloudcast POLICY on wansim transport,Cloudcast POLICY on wansim transport,1864355094,1918613322,155329,25887804,8192,0,0,10487
1,0.1.0,model-level realistic-envelope evidence; not a WAN measurement,digitalocean-like,west-origin,70,true,8192,4,pooled-FEC carousel on wansim transport,carousel,1712969425,1773471708,1079961,133922112,61181,0,437,33426
1,0.1.0,model-level realistic-envelope evidence; not a WAN measurement,digitalocean-like,west-origin,70,true,8192,4,per-stripe FEC on wansim transport,per-stripe-fec,1740073425,1791735954,1079850,133911072,61181,0,437,33426
1,0.1.0,model-level realistic-envelope evidence; not a WAN measurement,digitalocean-like,west-origin,70,true,8192,4,best-single tree on wansim transport,best-single-tree1,1855582676,1909402135,1452282,145228314,77822,0,0,26696
1,0.1.0,model-level realistic-envelope evidence; not a WAN measurement,digitalocean-like,west-origin,70,true,8192,5,Cloudcast POLICY on wansim transport,Cloudcast POLICY on wansim transport,1859804947,1912254268,155329,25887804,8192,0,0,10382
1,0.1.0,model-level realistic-envelope evidence; not a WAN measurement,digitalocean-like,west-origin,70,true,8192,5,pooled-FEC carousel on wansim transport,carousel,1710379916,1772661965,1225073,169102238,99388,0,786,39387
1,0.1.0,model-level realistic-envelope evidence; not a WAN measurement,digitalocean-like,west-origin,70,true,8192,5,per-stripe FEC on wansim transport,per-stripe-fec,1743243916,1797505737,1225041,169099042,99390,0,785,39393
1,0.1.0,model-level realistic-envelope evidence; not a WAN measurement,digitalocean-like,west-origin,70,true,8192,5,best-single tree on wansim transport,best-single-tree1,1849006848,1901218008,1460529,146053065,77822,0,0,27490
1,0.1.0,model-level realistic-envelope evidence; not a WAN measurement,digitalocean-like,west-origin,70,true,8192,6,Cloudcast POLICY on wansim transport,Cloudcast POLICY on wansim transport,1854830038,1908314926,155329,25887804,8192,0,0,10319
1,0.1.0,model-level realistic-envelope evidence; not a WAN measurement,digitalocean-like,west-origin,70,true,8192,6,pooled-FEC carousel on wansim transport,carousel,1698420244,1760263828,1577386,180960901,102338,0,704,36379
1,0.1.0,model-level realistic-envelope evidence; not a WAN measurement,digitalocean-like,west-origin,70,true,8192,6,per-stripe FEC on wansim transport,per-stripe-fec,1728411858,1783061976,1577284,180953233,101316,0,702,36372
1,0.1.0,model-level realistic-envelope evidence; not a WAN measurement,digitalocean-like,west-origin,70,true,8192,6,best-single tree on wansim transport,best-single-tree1,1839872877,1893478648,1283048,128304933,77822,0,0,25034
1,0.1.0,model-level realistic-envelope evidence; not a WAN measurement,digitalocean-like,west-origin,70,true,8192,7,Cloudcast POLICY on wansim transport,Cloudcast POLICY on wansim transport,1866287423,1918804701,155329,25887804,8192,0,0,10370
1,0.1.0,model-level realistic-envelope evidence; not a WAN measurement,digitalocean-like,west-origin,70,true,8192,7,pooled-FEC carousel on wansim transport,carousel,1712762512,1773196588,1196583,166227299,98637,0,827,37907
1,0.1.0,model-level realistic-envelope evidence; not a WAN measurement,digitalocean-like,west-origin,70,true,8192,7,per-stripe FEC on wansim transport,per-stripe-fec,1745625648,1798020405,1196504,166219451,98638,0,826,37917
1,0.1.0,model-level realistic-envelope evidence; not a WAN measurement,digitalocean-like,west-origin,70,true,8192,7,best-single tree on wansim transport,best-single-tree1,1859062498,1910571878,777164,77716484,43206,0,171,23090
1,0.1.0,model-level realistic-envelope evidence; not a WAN measurement,digitalocean-like,west-origin,70,true,8192,8,Cloudcast POLICY on wansim transport,Cloudcast POLICY on wansim transport,1877019560,1931281624,155329,25887804,8192,0,0,11090
1,0.1.0,model-level realistic-envelope evidence; not a WAN measurement,digitalocean-like,west-origin,70,true,8192,8,pooled-FEC carousel on wansim transport,carousel,1725940972,1787661157,926552,119881252,56324,0,1183,27246
1,0.1.0,model-level realistic-envelope evidence; not a WAN measurement,digitalocean-like,west-origin,70,true,8192,8,per-stripe FEC on wansim transport,per-stripe-fec,1758804972,1813149047,1020572,130625032,56326,0,1184,27254
1,0.1.0,model-level realistic-envelope evidence; not a WAN measurement,digitalocean-like,west-origin,70,true,8192,8,best-single tree on wansim transport,best-single-tree1,1865381794,1920005109,1453191,145319210,77822,0,0,27466
1,0.1.0,model-level realistic-envelope evidence; not a WAN measurement,digitalocean-like,west-origin,70,true,8192,9,Cloudcast POLICY on wansim transport,Cloudcast POLICY on wansim transport,1828533019,1879860509,155329,25887804,8192,0,0,10475
1,0.1.0,model-level realistic-envelope evidence; not a WAN measurement,digitalocean-like,west-origin,70,true,8192,9,pooled-FEC carousel on wansim transport,carousel,1678115032,1737336086,1197744,150279896,64951,0,1294,36305
1,0.1.0,model-level realistic-envelope evidence; not a WAN measurement,digitalocean-like,west-origin,70,true,8192,9,per-stripe FEC on wansim transport,per-stripe-fec,1705956088,1756677387,1197654,150270872,64952,0,1294,36297
1,0.1.0,model-level realistic-envelope evidence; not a WAN measurement,digitalocean-like,west-origin,70,true,8192,9,best-single tree on wansim transport,best-single-tree1,1818549763,1869878639,1323012,132301289,77822,0,0,26139
1,0.1.0,model-level realistic-envelope evidence; not a WAN measurement,digitalocean-like,west-origin,70,true,8192,10,Cloudcast POLICY on wansim transport,Cloudcast POLICY on wansim transport,1847129109,1900336469,155329,25887804,8192,0,0,10901
1,0.1.0,model-level realistic-envelope evidence; not a WAN measurement,digitalocean-like,west-origin,70,true,8192,10,pooled-FEC carousel on wansim transport,carousel,1692733011,1754134185,1048408,129023736,56831,0,1189,33499
1,0.1.0,model-level realistic-envelope evidence; not a WAN measurement,digitalocean-like,west-origin,70,true,8192,10,per-stripe FEC on wansim transport,per-stripe-fec,1721783424,1776749889,1048462,129062080,56851,0,1188,33467
1,0.1.0,model-level realistic-envelope evidence; not a WAN measurement,digitalocean-like,west-origin,70,true,8192,10,best-single tree on wansim transport,best-single-tree1,1838540701,1891748061,1283478,128347881,77822,0,0,26686
1,0.1.0,model-level realistic-envelope evidence; not a WAN measurement,digitalocean-like,west-origin,70,true,8192,11,Cloudcast POLICY on wansim transport,Cloudcast POLICY on wansim transport,1862753991,1915591068,155329,25887804,8192,0,0,10502
1,0.1.0,model-level realistic-envelope evidence; not a WAN measurement,digitalocean-like,west-origin,70,true,8192,11,pooled-FEC carousel on wansim transport,carousel,1712333924,1770215888,1735344,208740706,119193,0,164,44588
1,0.1.0,model-level realistic-envelope evidence; not a WAN measurement,digitalocean-like,west-origin,70,true,8192,11,per-stripe FEC on wansim transport,per-stripe-fec,1741060183,1790875927,1735241,208730454,118169,0,164,44594
1,0.1.0,model-level realistic-envelope evidence; not a WAN measurement,digitalocean-like,west-origin,70,true,8192,11,best-single tree on wansim transport,best-single-tree1,1851939827,1903803907,1467453,146745450,77822,0,0,27208
1,0.1.0,model-level realistic-envelope evidence; not a WAN measurement,digitalocean-like,west-origin,70,true,8192,12,Cloudcast POLICY on wansim transport,Cloudcast POLICY on wansim transport,1860243987,1915758609,155329,25887804,8192,0,0,10924
1,0.1.0,model-level realistic-envelope evidence; not a WAN measurement,digitalocean-like,west-origin,70,true,8192,12,pooled-FEC carousel on wansim transport,carousel,1712344712,1771577457,951036,122148952,55918,0,300,28544
1,0.1.0,model-level realistic-envelope evidence; not a WAN measurement,digitalocean-like,west-origin,70,true,8192,12,per-stripe FEC on wansim transport,per-stripe-fec,1745208712,1796386025,950932,122138536,55918,0,300,28542
1,0.1.0,model-level realistic-envelope evidence; not a WAN measurement,digitalocean-like,west-origin,70,true,8192,12,best-single tree on wansim transport,best-single-tree1,1854037417,1907592577,1462635,146263611,77822,0,0,26095
1,0.1.0,model-level realistic-envelope evidence; not a WAN measurement,digitalocean-like,west-origin,70,true,8192,13,Cloudcast POLICY on wansim transport,Cloudcast POLICY on wansim transport,1844759638,1898737039,155329,25887804,8192,0,0,10970
1,0.1.0,model-level realistic-envelope evidence; not a WAN measurement,digitalocean-like,west-origin,70,true,8192,13,pooled-FEC carousel on wansim transport,carousel,1689900289,1751045793,1651578,193656167,107073,0,173,40477
1,0.1.0,model-level realistic-envelope evidence; not a WAN measurement,digitalocean-like,west-origin,70,true,8192,13,per-stripe FEC on wansim transport,per-stripe-fec,1720191953,1773948921,1651454,193643827,106049,0,173,40481
1,0.1.0,model-level realistic-envelope evidence; not a WAN measurement,digitalocean-like,west-origin,70,true,8192,13,best-single tree on wansim transport,best-single-tree1,1834786717,1888766122,1287669,128767024,77822,0,0,24827
1,0.1.0,model-level realistic-envelope evidence; not a WAN measurement,digitalocean-like,west-origin,70,true,8192,14,Cloudcast POLICY on wansim transport,Cloudcast POLICY on wansim transport,1867473283,1917951561,155329,25887804,8192,0,0,11304
1,0.1.0,model-level realistic-envelope evidence; not a WAN measurement,digitalocean-like,west-origin,70,true,8192,14,pooled-FEC carousel on wansim transport,carousel,1715990260,1778134383,1690470,208254992,128768,0,1494,47442
1,0.1.0,model-level realistic-envelope evidence; not a WAN measurement,digitalocean-like,west-origin,70,true,8192,14,per-stripe FEC on wansim transport,per-stripe-fec,1743925155,1798059432,1690379,208244896,128770,0,1493,47444
1,0.1.0,model-level realistic-envelope evidence; not a WAN measurement,digitalocean-like,west-origin,70,true,8192,14,best-single tree on wansim transport,best-single-tree1,1856185927,1906664205,1461009,146101045,77822,0,0,27055
1,0.1.0,model-level realistic-envelope evidence; not a WAN measurement,digitalocean-like,west-origin,70,true,8192,15,Cloudcast POLICY on wansim transport,Cloudcast POLICY on wansim transport,1872750194,1926208277,155329,25887804,8192,0,0,10266
1,0.1.0,model-level realistic-envelope evidence; not a WAN measurement,digitalocean-like,west-origin,70,true,8192,15,pooled-FEC carousel on wansim transport,carousel,1716819509,1777441145,1548970,181044837,104860,0,281,38064
